game,channel,spec,pair,open_threat,open_agreement,open_affirm,open_solicit,open_len,open_coop,open_price,late_coop,late_K
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,104.33333333333333,1.0,,0.9,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,121.0,0.3333333333333333,,0.4,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,0,1,0,85.0,1.0,,0.25,
ipd,L2_observed,canonical,qwen-72b+llama-70b,1,0,1,1,62.5,1.0,,1.0,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,0,73.83333333333333,1.0,,0.55,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,87.0,1.0,,0.9375,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,1,94.66666666666667,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,69.5,1.0,,0.7,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,80.0,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+llama-70b,1,0,1,1,105.83333333333333,1.0,,1.0,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,1,69.66666666666667,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,120.83333333333333,1.0,,0.3333333333333333,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,0,81.16666666666667,1.0,,0.35,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,0,1,0,129.66666666666666,1.0,,0.875,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,0,1,0,132.5,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,1,1,1,1,153.0,0.3333333333333333,,0.1,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,116.16666666666667,1.0,,0.85,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,0,1,0,77.16666666666667,1.0,,0.4,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,0,1,0,111.0,1.0,,0.25,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,0,70.16666666666667,1.0,,1.0,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,1,80.0,1.0,,0.75,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,0,80.66666666666667,1.0,,0.8,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,0,78.33333333333333,1.0,,1.0,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,0,88.66666666666667,1.0,,0.35,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,1,89.5,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,95.16666666666667,0.5,,0.9375,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,0,74.5,1.0,,0.95,
ipd,L2_observed,canonical,qwen-72b+llama-70b,1,0,1,0,90.0,1.0,,0.9,
ipd,L2_observed,canonical,llama-70b+qwen-72b,1,1,1,1,77.66666666666667,1.0,,0.65,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,89.66666666666667,1.0,,0.95,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,0,68.0,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+llama-70b,1,1,1,0,74.75,1.0,,1.0,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,0,91.75,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,0,67.0,1.0,,1.0,
ipd,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,100.83333333333333,0.5,,0.3333333333333333,
ipd,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,0,70.5,1.0,,0.9,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,128.83333333333334,0.16666666666666666,,0.8,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,0,95.66666666666667,1.0,,0.9166666666666666,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,128.0,1.0,,0.45,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,109.0,1.0,,0.85,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,0,107.5,1.0,,0.45,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,89.16666666666667,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,93.0,1.0,,0.9375,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,1,1,1,0,93.66666666666667,0.5,,0.1,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,90.83333333333333,1.0,,0.65,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,0,119.83333333333333,1.0,,1.0,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,103.5,1.0,,1.0,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,126.0,1.0,,0.8,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,79.0,1.0,,1.0,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,1,1,1,0,98.75,0.5,,0.0,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,85.66666666666667,0.5,,0.05,
ipd,L2_observed,canonical,deepseek-v3+qwen-72b,1,1,1,0,109.66666666666667,0.5,,0.25,
ipd,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,85.66666666666667,1.0,,0.9,
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,0,56.0,,1.5,,1.0
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,0,56.0,,1.0,,-0.8750000000000004
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,0,56.0,,2.0,,-0.8750000000000004
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,107.5,,1.7333333333333334,,0.39999999999999936
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,0,0,1,68.0,,2.0333333333333337,,0.5833333333333341
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,94.5,,1.8333333333333333,,0.574999999999999
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,88.83333333333333,,2.4,,1.5750000000000013
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,1,106.33333333333333,,2.6333333333333333,,1.9249999999999994
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,76.33333333333333,,1.7666666666666668,,0.0499999999999995
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,69.66666666666667,,1.866666666666667,,0.5
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,97.5,,2.0,,0.8749999999999999
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,1,96.83333333333333,,1.8666666666666665,,1.0
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,1,74.0,,1.9666666666666668,,0.5999999999999995
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,73.66666666666667,,1.833333333333333,,0.15000000000000127
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,67.0,,1.8333333333333333,,0.4999999999999989
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,80.5,,2.1,,0.8333333333333339
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,1,81.5,,1.8,,0.0833333333333336
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,0,1,1,104.16666666666667,,1.8333333333333333,,0.4999999999999989
bertrand,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,1,80.0,,1.9000000000000001,,1.0
bertrand,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,91.16666666666667,,1.9000000000000001,,0.8749999999999993
bertrand,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,101.66666666666667,,2.033333333333333,,0.49999999999999944
bertrand,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,134.5,,1.9666666666666666,,0.1250000000000007
bertrand,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,1,112.5,,1.9333333333333336,,-0.28125000000000017
bertrand,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,135.66666666666666,,1.9666666666666668,,0.15000000000000016
bertrand,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,0,1,134.16666666666666,,1.8333333333333337,,1.1
bertrand,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,118.33333333333333,,2.0,,0.25000000000000083
bertrand,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,0,129.33333333333334,,1.9000000000000001,,-0.5000000000000011
bertrand,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,148.5,,1.9333333333333336,,-0.32500000000000034
bertrand,L2_observed,canonical,qwen-72b+deepseek-v3,0,1,1,1,118.5,,1.95,,0.41666666666666696
bertrand,L2_observed,canonical,deepseek-v3+qwen-72b,0,1,1,1,89.83333333333333,,1.9666666666666666,,-0.05000000000000006
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,0,56.0,,8.0,,0.03571428571428571
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,0,0,56.0,,13.0,,0.39285714285714285
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,0,56.0,,8.0,,0.5714285714285714
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,102.16666666666667,,14.0,,0.2857142857142857
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,81.33333333333333,,16.0,,0.2023809523809524
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,81.5,,15.0,,0.2571428571428571
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,80.33333333333333,,17.666666666666668,,0.3785714285714286
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,85.83333333333333,,22.0,,0.7142857142857143
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,0,1,1,75.83333333333333,,18.0,,0.5285714285714285
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,116.33333333333333,,13.666666666666666,,0.2857142857142857
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,77.33333333333333,,15.666666666666666,,0.36428571428571427
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,0,1,1,89.66666666666667,,12.333333333333334,,0.15714285714285708
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,84.66666666666667,,20.333333333333332,,0.5999999999999999
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,110.66666666666667,,18.0,,0.7000000000000001
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,87.83333333333333,,16.0,,0.2214285714285714
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,110.0,,17.5,,0.5714285714285714
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,79.25,,19.0,,0.6904761904761906
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,82.0,,16.666666666666668,,0.42857142857142855
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,93.0,,15.0,,0.2857142857142857
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,90.83333333333333,,20.666666666666668,,1.0
bertrand,L2_observed,novel,qwen-72b+deepseek-v3,0,1,1,1,125.83333333333333,,18.0,,0.4523809523809523
bertrand,L2_observed,novel,deepseek-v3+qwen-72b,0,1,1,1,130.66666666666666,,20.666666666666668,,0.25
bertrand,L2_observed,novel,qwen-72b+deepseek-v3,0,1,1,1,115.83333333333333,,19.0,,0.19642857142857142
bertrand,L2_observed,novel,deepseek-v3+qwen-72b,0,1,0,1,89.16666666666667,,18.0,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+deepseek-v3,0,1,1,0,100.66666666666667,,16.333333333333332,,0.32857142857142857
bertrand,L2_observed,novel,deepseek-v3+qwen-72b,0,1,1,1,126.16666666666667,,15.333333333333334,,0.0071428571428571175
bertrand,L2_observed,novel,qwen-72b+deepseek-v3,0,1,1,0,111.83333333333333,,16.0,,0.2857142857142857
bertrand,L2_observed,novel,deepseek-v3+qwen-72b,0,1,1,1,122.5,,14.666666666666666,,0.14285714285714285
bertrand,L2_observed,novel,qwen-72b+deepseek-v3,0,1,1,1,110.25,,13.5,,0.07142857142857142
bertrand,L2_observed,novel,deepseek-v3+qwen-72b,0,1,1,1,157.83333333333334,,16.333333333333332,,0.06428571428571431
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,0,0,56.0,,1.5,,1.0
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,0,0,56.0,,1.0,,-0.8750000000000004
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,0,0,56.0,,2.0,,-0.8750000000000004
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,1,1,115.16666666666667,,2.266666666666666,,1.5000000000000018
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,1,1,109.5,,1.7333333333333334,,1.1249999999999996
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,0,1,81.0,,1.866666666666667,,1.0
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,1,1,101.0,,1.7666666666666666,,0.5249999999999995
bertrand,L3_private,canonical,llama-70b+qwen-72b,1,1,1,1,116.33333333333333,,2.8666666666666667,,2.9999999999999987
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,0,1,84.0,,2.1,,0.6000000000000006
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,0,0,1,97.66666666666667,,2.4333333333333336,,1.5000000000000007
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,0,0,80.0,,2.1999999999999997,,0.9500000000000011
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,1,1,87.16666666666667,,2.6999999999999997,,2.650000000000001
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,1,1,103.66666666666667,,2.3,,1.5000000000000018
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,1,1,106.16666666666667,,2.3000000000000003,,1.6000000000000019
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,0,1,101.83333333333333,,2.1999999999999997,,1.5000000000000018
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,1,1,82.25,,1.8499999999999999,,-0.1666666666666672
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,1,1,70.75,,1.8499999999999999,,0.5833333333333341
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,1,0,1,93.83333333333333,,1.866666666666667,,0.4999999999999989
bertrand,L3_private,canonical,llama-70b+qwen-72b,0,1,0,1,64.66666666666667,,1.8333333333333333,,0.9583333333333335
bertrand,L3_private,canonical,qwen-72b+llama-70b,0,0,0,0,88.33333333333333,,1.9666666666666668,,1.0
bertrand,L3_private,canonical,qwen-72b+deepseek-v3,0,1,1,1,130.16666666666666,,1.9000000000000001,,-0.4166666666666675
bertrand,L3_private,canonical,deepseek-v3+qwen-72b,0,1,1,1,135.83333333333334,,1.7666666666666668,,-0.5250000000000011
bertrand,L3_private,canonical,qwen-72b+deepseek-v3,0,1,1,1,134.83333333333334,,2.1333333333333333,,0.31250000000000006
bertrand,L3_private,canonical,deepseek-v3+qwen-72b,0,1,1,1,129.33333333333334,,2.0,,0.0
bertrand,L3_private,canonical,qwen-72b+deepseek-v3,0,1,1,1,131.5,,2.0333333333333337,,-0.17500000000000074
bertrand,L3_private,canonical,deepseek-v3+qwen-72b,0,1,1,1,121.33333333333333,,2.0000000000000004,,0.07500000000000008
bertrand,L3_private,canonical,qwen-72b+deepseek-v3,0,1,1,1,109.5,,2.1666666666666665,,0.20000000000000023
bertrand,L3_private,canonical,deepseek-v3+qwen-72b,0,1,1,1,147.66666666666666,,2.033333333333333,,-0.5000000000000011
bertrand,L3_private,canonical,qwen-72b+deepseek-v3,0,1,1,1,132.0,,2.5,,2.5833333333333335
bertrand,L3_private,canonical,deepseek-v3+qwen-72b,0,1,1,0,122.83333333333333,,1.866666666666667,,-0.17500000000000074
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,0,56.0,,8.0,,0.03571428571428571
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,0,0,56.0,,13.0,,0.39285714285714285
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,0,56.0,,8.0,,0.5714285714285714
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,1,0,101.33333333333333,,13.333333333333334,,0.08571428571428566
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,1,1,85.83333333333333,,16.666666666666668,,0.3333333333333333
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,1,74.83333333333333,,16.333333333333332,,0.014285714285714235
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,1,77.66666666666667,,16.666666666666668,,0.3714285714285714
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,1,0,87.66666666666667,,18.666666666666668,,0.8214285714285714
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,1,1,118.0,,22.666666666666668,,0.8714285714285713
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,1,90.16666666666667,,16.666666666666668,,0.25892857142857145
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,0,1,72.0,,17.666666666666668,,0.2857142857142857
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,1,79.16666666666667,,16.333333333333332,,0.2571428571428571
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,1,1,79.66666666666667,,16.333333333333332,,0.29999999999999993
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,1,1,92.66666666666667,,16.666666666666668,,0.14285714285714285
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,1,1,77.16666666666667,,16.0,,0.42857142857142855
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,1,109.25,,15.5,,0.5
bertrand,L3_private,novel,llama-70b+qwen-72b,0,0,0,1,85.75,,13.5,,0.4047619047619047
bertrand,L3_private,novel,qwen-72b+llama-70b,0,0,1,1,99.16666666666667,,17.0,,0.02142857142857148
bertrand,L3_private,novel,llama-70b+qwen-72b,0,1,1,1,94.0,,16.666666666666668,,0.2857142857142857
bertrand,L3_private,novel,qwen-72b+llama-70b,0,1,0,1,103.83333333333333,,16.0,,0.32857142857142857
bertrand,L3_private,novel,qwen-72b+deepseek-v3,0,1,1,1,114.66666666666667,,15.333333333333334,,0.039682539682539666
bertrand,L3_private,novel,deepseek-v3+qwen-72b,0,1,0,0,161.66666666666666,,16.333333333333332,,0.15714285714285708
bertrand,L3_private,novel,qwen-72b+deepseek-v3,0,1,1,1,136.33333333333334,,16.333333333333332,,0.16071428571428573
bertrand,L3_private,novel,deepseek-v3+qwen-72b,0,1,1,1,150.33333333333334,,16.0,,0.29999999999999993
bertrand,L3_private,novel,qwen-72b+deepseek-v3,0,1,1,1,170.83333333333334,,17.0,,0.21428571428571427
bertrand,L3_private,novel,deepseek-v3+qwen-72b,0,1,0,1,150.66666666666666,,14.333333333333334,,0.42857142857142855
bertrand,L3_private,novel,qwen-72b+deepseek-v3,0,1,1,1,136.0,,16.666666666666668,,0.12142857142857137
bertrand,L3_private,novel,deepseek-v3+qwen-72b,0,1,1,1,129.0,,15.333333333333334,,0.04999999999999995
bertrand,L3_private,novel,qwen-72b+deepseek-v3,0,1,0,1,131.5,,16.5,,0.35714285714285715
bertrand,L3_private,novel,deepseek-v3+qwen-72b,0,1,0,1,126.83333333333333,,14.0,,0.07142857142857142
multi_commodity,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,70.08333333333333,,,,
multi_commodity,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,94.83333333333333,,,,
multi_commodity,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,93.0,,,,
multi_commodity,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,1,94.66666666666667,,,,
multi_commodity,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,87.16666666666667,,,,
multi_commodity,L2_observed,canonical,llama-70b+qwen-72b,0,0,1,1,96.66666666666667,,,,
multi_commodity,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,81.16666666666667,,,,
multi_commodity,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,103.0,,,,
multi_commodity,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,70.75,,,,
multi_commodity,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,101.5,,,,
multi_commodity,L2_observed,novel,qwen-72b+llama-70b,0,0,1,1,105.33333333333333,,,,
multi_commodity,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,82.83333333333333,,,,
multi_commodity,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,101.33333333333333,,,,
multi_commodity,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,87.66666666666667,,,,
multi_commodity,L2_observed,novel,qwen-72b+llama-70b,0,0,1,1,86.66666666666667,,,,
multi_commodity,L2_observed,novel,llama-70b+qwen-72b,0,1,0,1,110.16666666666667,,,,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,68.72222222222223,0.2777777777777778,4.933333333333334,0.10714285714285714,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,71.0,0.4166666666666667,5.466666666666666,0.25,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,71.5,0.08333333333333333,3.9333333333333336,0.14285714285714285,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,77.66666666666667,0.08333333333333333,3.5333333333333337,0.4,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,67.75,0.4166666666666667,5.866666666666666,0.21428571428571427,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,76.16666666666667,0.16666666666666666,4.6000000000000005,0.07142857142857142,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,72.25,0.3333333333333333,4.8,0.14285714285714285,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,77.66666666666667,0.08333333333333333,3.266666666666666,0.17857142857142858,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,67.27777777777777,0.2222222222222222,4.577777777777778,0.10714285714285714,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,74.33333333333333,0.16666666666666666,4.6000000000000005,0.25,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,66.58333333333333,0.08333333333333333,3.8666666666666667,0.14285714285714285,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,1,1,68.83333333333333,0.08333333333333333,3.8000000000000003,0.15,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,1,1,74.83333333333333,0.25,5.533333333333334,0.21428571428571427,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,1,71.66666666666667,0.25,4.733333333333333,0.07142857142857142,
double_auction,L2_observed,canonical,qwen-72b+llama-70b,0,1,0,1,75.41666666666667,0.16666666666666666,4.2,0.35714285714285715,
double_auction,L2_observed,canonical,llama-70b+qwen-72b,0,1,0,1,61.083333333333336,0.3333333333333333,5.000000000000001,0.6785714285714286,
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,67.5,,15.333333333333334,,0.5714285714285714
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,89.66666666666667,,18.0,,0.4642857142857143
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,101.5,,19.0,,1.0
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,100.5,,16.333333333333332,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,0,95.16666666666667,,16.0,,0.42857142857142855
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,77.33333333333333,,16.333333333333332,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,105.5,,21.0,,0.8571428571428571
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,0,1,1,97.33333333333333,,19.333333333333332,,0.7142857142857143
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,75.41666666666667,,14.833333333333334,,0.5714285714285714
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,99.5,,16.0,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,95.16666666666667,,14.333333333333334,,0.2857142857142857
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,106.33333333333333,,18.333333333333332,,0.6142857142857144
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,94.16666666666667,,18.333333333333332,,0.5714285714285714
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,0,0,1,92.0,,18.333333333333332,,0.5714285714285714
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,97.5,,17.666666666666668,,0.5714285714285714
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,105.33333333333333,,14.333333333333334,,0.14285714285714285
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,76.66666666666667,,13.833333333333334,,0.3333333333333333
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,72.83333333333333,,17.0,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,0,87.83333333333333,,15.333333333333334,,0.39285714285714285
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,66.66666666666667,,22.0,,0.5571428571428572
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,124.16666666666667,,17.333333333333332,,0.5214285714285715
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,0,0,1,94.0,,12.0,,0.7142857142857143
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,89.33333333333333,,11.333333333333334,,0.0
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,73.33333333333333,,16.666666666666668,,0.5785714285714286
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,77.5,,13.833333333333334,,0.5793650793650793
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,76.33333333333333,,16.333333333333332,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,121.16666666666667,,16.0,,0.42857142857142855
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,91.83333333333333,,11.666666666666666,,0.14285714285714285
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,112.83333333333333,,14.666666666666666,,0.3785714285714286
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,106.66666666666667,,14.333333333333334,,0.36428571428571427
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,1,1,103.33333333333333,,23.0,,1.0
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,93.66666666666667,,16.0,,0.42857142857142855
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,71.55555555555556,,12.777777777777779,,-0.023809523809523853
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,100.83333333333333,,11.666666666666666,,0.14285714285714285
bertrand,L2_observed,novel,qwen-72b+llama-70b,0,1,0,1,94.5,,17.0,,0.5714285714285714
bertrand,L2_observed,novel,llama-70b+qwen-72b,0,1,1,1,95.33333333333333,,15.333333333333334,,0.24285714285714288
